Universal ACDC v.1.38
importing alife objects...
importing alife objects from file alife_zaton.ltx...
importing alife objects from file alife_jupiter.ltx...
importing alife objects from file alife_puzir.ltx...
team 0, squad 1, group 3, puzir_sniper1
team 0, squad 1, group 2, l02_stalker_zombied_0023
team 0, squad 1, group 2, l02_stalker_zombied_0024
team 0, squad 1, group 2, dd_uch1
team 0, squad 1, group 2, dd_uch2
team 0, squad 1, group 2, dd_uch3
team 0, squad 1, group 2, l02_stalker
importing alife objects from file alife_limansk.ltx...
team 0, squad 0, group 0, borm_lima_freedom1
team 11, squad 7, group 0, borm_lima_freedom2
team 0, squad 0, group 0, borm_lima_freedom3
team 0, squad 0, group 0, borm_lima_freedom4
team 11, squad 7, group 0, borm_lima_freedom5
team 11, squad 7, group 0, borm_lima_freedom6
team 0, squad 0, group 0, borm_lima_freedom7
team 0, squad 0, group 0, podval_btr_nevid1
team 0, squad 0, group 0, podval_btr_nevid2
team 0, squad 0, group 0, stalk_semetskiy
team 0, squad 0, group 0, lim_strannik_dead
team 0, squad 0, group 0, lim_zombied_ekza_skelet
team 0, squad 5, group 4, borman
importing alife objects from file alife_l08u_brainlab.ltx...
team 0, squad 5, group 3, brainlab_ecolog_trupik
team 0, squad 1, group 3, foto_monolitovets
team 0, squad 0, group 0, x16_exozombied
team 0, squad 0, group 0, x16_home_snork_0013
team 8, squad 1, group 4, x16_exozombied_0000
team 8, squad 1, group 5, x16_zombied_stalker_0001
team 0, squad 0, group 0, x16_zombied_0004
team 0, squad 0, group 0, x16_zombied_0005
team 0, squad 0, group 0, x16_zombied_0007
team 0, squad 0, group 0, x16_home_snork_0002
team 0, squad 0, group 0, x16_m_controller_e
team 0, squad 0, group 0, x16_stalker_ghost
team 0, squad 0, group 0, x16_stalker_zombied
team 0, squad 0, group 0, x16_stalker_zombied_0001
team 0, squad 0, group 0, x16_stalker_zombied_0003
team 0, squad 0, group 0, x16_snork_normal_0001
team 0, squad 7, group 7, x16_home_snork_0000
team 0, squad 0, group 0, x16_zombied_0000
team 8, squad 1, group 7, x16_zombied_0003
team 8, squad 1, group 7, x16_zombied_0009
team 0, squad 0, group 0, x16_zombied_0018
team 0, squad 0, group 0, x16_zombied_0017
team 0, squad 0, group 0, x16_zombied_0013
team 0, squad 0, group 0, x16_zombied_0019
team 0, squad 0, group 0, x16_zombied_0021
team 0, squad 0, group 0, x16_stalker_zombied_0000
team 0, squad 0, group 0, x16_snork_normal_0009
team 0, squad 0, group 0, x16_snork_normal_0012
team 0, squad 0, group 0, x16_stalker_zombied_0002
importing alife objects from file alife_dead_city.ltx...
team 0, squad 0, group 0, dead_city_zlobnuy
team 0, squad 1, group 3, dcity_last_vhod_1
team 0, squad 1, group 3, dcity_last_vhod_2
team 0, squad 1, group 3, dcity_last_vhod_3
team 0, squad 1, group 3, dcity_last_vhod_4
team 0, squad 0, group 0, city_starshoy
team 0, squad 0, group 0, dcity_neytral1
team 0, squad 6, group 1, dcity_neytral2
team 0, squad 5, group 4, dcity_neytral3
team 0, squad 0, group 0, dcity_neytral4
team 0, squad 0, group 0, dcity_neytral5
team 0, squad 0, group 0, dcity_parfumer
team 0, squad 0, group 0, city_tema_likvidator
team 0, squad 0, group 0, dcity_dozor_stalk
team 0, squad 1, group 3, pregulag_bandit1
team 0, squad 1, group 3, pregulag_bandit2
team 0, squad 1, group 3, pregulag_bandit3
team 0, squad 1, group 3, pregulag_bandit4
team 0, squad 1, group 3, pregulag_bandit5
team 0, squad 1, group 3, pregulag_bandit6
team 0, squad 5, group 7, pregulag_bandit_naemnik1
team 0, squad 5, group 7, pregulag_bandit_naemnik2
team 0, squad 0, group 0, dcity_kontrol_stalk
team 0, squad 1, group 3, dcity_kontr_last1
team 0, squad 1, group 3, dcity_kontr_last2
team 0, squad 1, group 3, dcity_kontr_last3
team 0, squad 1, group 3, dcity_kontr_last4
team 0, squad 1, group 3, dcity_kontr_last5
team 0, squad 1, group 3, dcity_kontr_last6
team 0, squad 1, group 3, dcity_obmorok
team 0, squad 1, group 3, dcity_bodyguard_obmorok
team 0, squad 1, group 3, dcity_bandit1
team 0, squad 1, group 3, dcity_bandit2
team 0, squad 1, group 3, dcity_bandit3
team 0, squad 1, group 3, dcity_bandit4
team 0, squad 1, group 3, dcity_bandit5
team 0, squad 1, group 3, dcity_bandit6
team 0, squad 1, group 3, dcity_bandit7
team 0, squad 1, group 3, dcity_bandit8
team 0, squad 1, group 1, dcity_naemnik1
team 0, squad 1, group 1, dcity_naemnik2
team 0, squad 1, group 1, dcity_naemnik3
team 0, squad 1, group 1, dcity_naemnik4
team 0, squad 1, group 1, dcity_naemnik5
team 0, squad 1, group 1, dcity_naemnik6
team 0, squad 1, group 1, dcity_naemnik7
team 0, squad 1, group 1, dcity_naemnik8
team 0, squad 0, group 0, dsity_rasstrel1
team 0, squad 0, group 0, dsity_rasstrel2
team 0, squad 1, group 3, dcity_last_rasstrel1
team 0, squad 1, group 3, dcity_last_rasstrel2
team 0, squad 0, group 0, dcity_nach_oxran
team 0, squad 0, group 0, dcity_oxran_1
team 0, squad 0, group 0, dcity_oxran_2
team 0, squad 0, group 0, dcity_oxran_3
team 0, squad 0, group 0, dcity_oxran_4
team 0, squad 5, group 0, dcity_dok_bolot
team 0, squad 5, group 0, dcity_dok_nevidim
team 0, squad 1, group 3, last_dokplen_vhod_1
team 0, squad 1, group 3, last_dokplen_vhod_zad
team 0, squad 1, group 3, last_dokplen_koster1
team 0, squad 1, group 3, last_dokplen_koster2
team 0, squad 0, group 0, last_dokplen_1koridor1
team 0, squad 1, group 3, last_dokplen_nachalnik
team 0, squad 1, group 3, last_dokplen_ox_dok
team 0, squad 0, group 0, last_dokplen_2koridor1
team 0, squad 1, group 3, last_dokplen_2koridor2
team 0, squad 1, group 3, last1_dokplen_spawn_one1
team 0, squad 1, group 3, last2_dokplen_spawn_one2
team 0, squad 1, group 3, last1_dokplen_spawn_two1
team 0, squad 1, group 3, last2_dokplen_spawn_two2
team 0, squad 1, group 3, last3_dokplen_spawn_two3
team 0, squad 5, group 7, last_dokplen_dvor_pered
team 0, squad 0, group 0, dcity_bloodsucker_most1
team 0, squad 0, group 0, dcity_bloodsucker_most2
team 0, squad 1, group 3, last_snayper_shtab1
team 0, squad 1, group 3, last_snayper_shtab2
team 0, squad 1, group 3, last_snayper_shtab3
team 0, squad 1, group 3, last_snayper_kultorg1
team 0, squad 1, group 3, last_snayper_kultorg2
team 0, squad 0, group 0, btr_nevid_krusha_kultorg
team 0, squad 1, group 3, sniper1_krusha1
team 0, squad 1, group 3, sniper2_1_krusha1
team 0, squad 1, group 3, sniper2_2_krusha1
team 0, squad 5, group 0, dcity2_dok2_bolot2_vid
team 0, squad 1, group 3, shtab_chasovoy_pered1
team 0, squad 1, group 3, shtab_chasovoy_pered2
team 0, squad 1, group 3, shtab_chasovoy_zad1
team 0, squad 1, group 3, shtab_chasovoy_zad2
team 0, squad 1, group 3, chasovoy_kultorg_pered
team 0, squad 1, group 3, kultorg_kemper1
team 0, squad 1, group 3, kultorg_vxod_bok
team 0, squad 1, group 3, kultorg_2etazh
team 0, squad 1, group 3, stab_1etazh2
team 0, squad 1, group 3, stab_vnutr_ohrana1
team 0, squad 1, group 3, stab_vnutr_ohrana2
team 0, squad 1, group 3, kultorg_kemper2
team 0, squad 1, group 3, shtab_fontan1
team 0, squad 1, group 3, patrul_kultorg_pered
team 0, squad 1, group 1, patrul_lenin
team 0, squad 1, group 1, vxod_kultorg_zad
team 0, squad 1, group 3, kultorg_1etazh
team 0, squad 1, group 1, stab_1etazh1
team 0, squad 1, group 3, stab_vnutr_ohrana3
team 0, squad 1, group 3, dcity_bandit_garazh1
team 0, squad 1, group 3, dcity_bandit_garazh2
team 0, squad 1, group 3, last_snayper_razvalinu1
team 0, squad 1, group 3, last_snayper_razvalinu2
team 0, squad 1, group 3, dcity_sniper1_shtab
team 0, squad 1, group 3, dcity_sniper2_shtab
team 0, squad 1, group 3, dcity_sniper3_shtab
team 0, squad 1, group 3, dcity_sniper4_shtab
team 0, squad 5, group 7, dead_city_molniy
team 0, squad 1, group 3, last_nevid_kultorg1
team 0, squad 1, group 3, last_nevid_kultorg2
team 0, squad 1, group 3, last_nevid_kultorg3
team 0, squad 0, group 0, parfumer_dcity_shtab
team 0, squad 1, group 3, mg_bandit1
team 0, squad 1, group 3, mg_bandit2
team 0, squad 1, group 3, mg_bandit3
team 0, squad 1, group 3, mg_bandit4
team 0, squad 1, group 3, dcity_sniper_tarakan
team 0, squad 0, group 0, dcity_biblio
team 0, squad 0, group 0, dcity_gigant_strong
team 0, squad 0, group 0, dcity_burer_strong
team 0, squad 0, group 0, dcity_poltergeist_flame1
team 0, squad 0, group 0, dcity_poltergeist_flame2
importing alife objects from file alife_jupiter_underground.ltx...
importing alife objects from file alife_l07_military.ltx...
team 0, squad 1, group 3, mil_naemnik_zondr
team 0, squad 5, group 7, mil_naemnik_1
team 0, squad 5, group 7, mil_naemnik_2
team 0, squad 5, group 7, mil_naemnik_3
team 0, squad 1, group 1, mil_naemnik_4
team 0, squad 1, group 3, mil_naemnik_5
team 0, squad 1, group 3, mil_naemnik_6
team 0, squad 0, group 0, mil_naemnik_7
team 0, squad 0, group 0, mil_naemnik_8
team 0, squad 5, group 4, military_neytral_stalk1
team 0, squad 0, group 0, military_neytral_stalk2
team 0, squad 0, group 0, military_neytral_stalk3
team 0, squad 0, group 0, military_neytral_stalk4
team 0, squad 0, group 0, military_neytral_stalk5
team 0, squad 0, group 0, military_neytral_stalk6
team 0, squad 1, group 3, military_fotomuzhik
team 0, squad 1, group 3, milit_zapas_fotomuzhik
team 0, squad 0, group 0, stalker_kisluy
team 0, squad 1, group 3, mil_sniper1
team 0, squad 1, group 3, mil_sniper3
team 0, squad 1, group 3, mil_sniper4
team 0, squad 1, group 3, mil_sniper2
team 0, squad 5, group 4, mil_bolt
team 0, squad 5, group 7, mil_bolt_bodyguard1
team 0, squad 5, group 7, mil_bolt_bodyguard2
team 0, squad 5, group 0, djoker
team 0, squad 5, group 0, scromnyi
team 0, squad 5, group 0, scromnyi_sniper1
team 0, squad 5, group 0, scromnyi_sniper2
team 0, squad 5, group 0, scromnyi_sniper3
team 0, squad 5, group 0, francuz
team 0, squad 5, group 0, francuz_sniper1
team 0, squad 5, group 0, francuz_sniper2
team 0, squad 5, group 0, francuz_sniper3
team 0, squad 0, group 0, mil_red_burer1
team 0, squad 6, group 1, mil_red_krovosos1
team 11, squad 7, group 0, military_vitamin
team 0, squad 0, group 0, piligrim_sklad
team 0, squad 0, group 0, kluk_sklad
team 0, squad 0, group 0, mil_arhara_naemnik1
team 0, squad 0, group 0, mil_arhara_naemnik2
team 0, squad 5, group 4, tamaz_body2
team 0, squad 5, group 4, yakut_agro2
team 0, squad 0, group 0, mil_stalker0012
team 2, squad 5, group 5, mil_dolg_stalker0002
team 2, squad 5, group 5, mil_dolg_stalker0006
team 2, squad 5, group 5, mil_dolg_stalker0004
team 2, squad 5, group 5, mil_dolg_stalker0003
team 2, squad 5, group 5, mil_dolg_stalker0000
team 2, squad 5, group 5, mil_dolg_stalker0007
team 0, squad 7, group 0, mil_freedom_stalker0010
team 11, squad 7, group 0, mil_freedom_member0018
team 11, squad 7, group 0, mil_freedom_member0002
team 11, squad 7, group 0, mil_freedom_member0005
team 11, squad 7, group 0, mil_freedom_member0019
team 11, squad 7, group 0, mil_freedom_member0012
team 0, squad 7, group 0, mil_freedom_stalker0026
team 11, squad 7, group 0, mil_freedom_member0021
team 11, squad 7, group 0, mil_freedom_member0009
team 0, squad 0, group 0, mil_stalker0023
team 0, squad 0, group 0, mil_stalker0024
team 0, squad 0, group 0, mil_stalker0025
team 11, squad 7, group 0, mil_freedom_member0010
team 13, squad 13, group 13, mil_patrol_stalker0013
team 13, squad 13, group 13, mil_patrol_stalker0014
team 13, squad 13, group 13, mil_patrol_stalker_0000
team 0, squad 0, group 0, mil_ara_guard2
team 0, squad 0, group 0, mil_ara
team 0, squad 0, group 0, mil_ara_guard1
team 0, squad 0, group 0, mil_ara_guard3
team 11, squad 9, group 0, mil_freedom_member0001
team 0, squad 0, group 0, mil_m_crow
team 0, squad 0, group 0, mil_m_crow0000
team 0, squad 0, group 0, mil_m_crow0001
team 0, squad 0, group 0, mil_m_crow0002
team 0, squad 0, group 0, mil_m_crow0003
team 0, squad 0, group 0, mil_m_crow0004
team 0, squad 0, group 0, mil_m_crow0005
team 0, squad 0, group 0, mil_m_crow0006
team 0, squad 0, group 0, mil_m_crow0007
team 0, squad 0, group 0, mil_m_crow0008
team 0, squad 0, group 0, mil_m_crow0009
team 0, squad 0, group 0, mil_m_crow0010
team 0, squad 0, group 0, mil_m_crow0011
team 0, squad 0, group 0, mil_m_crow0012
team 0, squad 0, group 0, mil_m_crow0013
team 0, squad 0, group 0, mil_m_crow0014
team 0, squad 0, group 0, mil_m_crow0015
team 0, squad 0, group 0, mil_m_crow0016
team 0, squad 0, group 0, mil_m_crow0017
team 0, squad 0, group 0, mil_m_crow0018
team 0, squad 0, group 0, mil_m_crow0019
team 0, squad 0, group 0, mil_m_crow0020
team 0, squad 0, group 0, mil_m_crow0021
team 0, squad 0, group 0, mil_m_crow0022
team 0, squad 0, group 0, mil_m_crow0023
team 0, squad 0, group 0, mil_m_crow0024
team 0, squad 0, group 0, mil_m_crow0025
team 0, squad 0, group 0, mil_m_crow0026
team 0, squad 0, group 0, mil_m_crow0027
team 0, squad 0, group 0, mil_m_crow0028
team 0, squad 0, group 0, mil_m_crow0029
team 0, squad 0, group 0, mil_m_crow0030
team 0, squad 0, group 0, mil_m_crow0031
team 0, squad 0, group 0, mil_m_crow0032
team 0, squad 0, group 0, mil_m_crow0033
team 0, squad 0, group 0, mil_m_crow0034
team 0, squad 0, group 0, mil_m_crow0035
team 0, squad 0, group 0, mil_stalker_0002
team 2, squad 5, group 5, mil_dolg_stalker0001
team 11, squad 7, group 0, mil_freedom_member0024
team 11, squad 7, group 0, mil_freedom_member0026
team 11, squad 7, group 4, mil_blockpost_freedomstalker001
team 11, squad 7, group 0, mil_freedom_member0025
team 0, squad 0, group 0, mil_stalker_monolith_w1
team 0, squad 0, group 0, mil_stalker_monolith_0000_w1
team 0, squad 0, group 0, mil_stalker_monolith_0006_w1
team 0, squad 0, group 0, mil_stalker_monolith_0007_w1
team 0, squad 0, group 0, mil_stalker_monolith_0008_w1
team 0, squad 0, group 0, mil_stalker_monolith_0012_w1
team 0, squad 0, group 0, mil_stalker
team 0, squad 0, group 0, mil_stalker_0000
team 1, squad 7, group 0, mil_freedom_stalker0004
team 0, squad 0, group 0, mil_stalker_monolith_0003_w2
team 0, squad 0, group 0, mil_stalker_monolith_0004_w2
team 0, squad 0, group 0, mil_stalker_monolith_0009_w2
team 0, squad 0, group 0, mil_stalker_monolith_0010_w2
team 0, squad 0, group 0, mil_stalker_monolith_0015_w2
team 0, squad 0, group 0, mil_stalker_monolith_0016_w3
team 0, squad 0, group 0, mil_stalker_monolith_0017_w3
team 0, squad 0, group 0, mil_stalker_monolith_0018_w3
team 0, squad 0, group 0, mil_stalker_monolith_0019_w3
team 0, squad 0, group 0, mil_stalker_monolith_0020_w3
team 0, squad 0, group 0, mil_stalker_monolith_0021_w3
team 2, squad 5, group 5, mil_dolg_stalker0006_0000
team 0, squad 0, group 0, mil_stalker_0003
team 0, squad 0, group 0, mil_bloodsucker_normal
team 0, squad 0, group 0, mil_boar_strong
team 0, squad 0, group 0, mil_boar_strong_0000
team 0, squad 0, group 0, mil_pseudodog_normal
team 0, squad 0, group 0, mil_pseudodog_strong
team 0, squad 0, group 0, mil_boar_normal
team 0, squad 0, group 0, sim_stalker_prut
team 0, squad 0, group 0, sim_stalker_master_diador
team 0, squad 0, group 0, mil_boar_strong_0002
team 0, squad 0, group 0, mil_boar_strong_0003
team 0, squad 0, group 0, mil_pseudodog_strong_0000
team 0, squad 0, group 0, mil_pseudodog_strong_0001
team 9, squad 2, group 1, mil_m_bloodsucker_e
team 9, squad 2, group 2, mil_m_bloodsucker_e_0000
team 9, squad 2, group 3, mil_m_bloodsucker_e_0001
team 9, squad 2, group 4, mil_m_bloodsucker_normal_0000
team 0, squad 0, group 0, sim_stalker_master_chuchelo
team 0, squad 0, group 0, sim_stalker_master_master
importing alife objects from file alife_digger_stash.ltx...
team 0, squad 1, group 2, digger_stash_killer_1
team 0, squad 1, group 2, digger_stash_killer_3
team 0, squad 1, group 2, killer_strag
team 0, squad 1, group 2, digger_stash_killer_2
importing alife objects from file alife_l01_krasivay.ltx...
team 0, squad 0, group 0, l01_m_crow
team 0, squad 0, group 0, l01_m_crow_0001
team 0, squad 0, group 0, l01_m_crow_0002
team 0, squad 0, group 0, l01_m_crow_0003
team 0, squad 0, group 0, l01_m_crow_0004
team 0, squad 0, group 0, l01_m_crow_0005
team 0, squad 0, group 0, l01_m_crow_0006
team 0, squad 0, group 0, l01_m_crow_0007
team 0, squad 0, group 0, l01_m_crow_0008
team 0, squad 0, group 0, l01_m_crow_0009
team 0, squad 0, group 0, l01_m_crow_0010
team 0, squad 0, group 0, l01_m_crow_0011
team 0, squad 0, group 0, l01_m_crow_0012
team 0, squad 0, group 0, l01_m_crow_0013
team 0, squad 0, group 0, l01_m_crow_0014
team 0, squad 1, group 2, l01_stalker_0002
team 0, squad 1, group 2, l01_stalker_0003
team 0, squad 1, group 2, l01_stalker_0004
team 0, squad 1, group 2, l01_stalker_0005
team 0, squad 1, group 2, kras_novice_lider
team 0, squad 1, group 2, kras_master
team 0, squad 1, group 2, kras_suhoi_0000
team 0, squad 1, group 2, l01_stalker_0008
team 0, squad 1, group 2, l01_stalker_0009
team 0, squad 1, group 2, l01_stalker_0011
team 0, squad 1, group 2, l01_stalker_0012
team 0, squad 1, group 2, l01_stalker_0016
team 0, squad 1, group 2, l01_stalker_0006
team 0, squad 1, group 2, l01_stalker_0010
team 0, squad 1, group 2, l01_stalker_0017
team 0, squad 1, group 2, l01_stalker_0018
team 0, squad 1, group 2, l01_stalker_0022
team 0, squad 1, group 2, l01_stalker_0023
team 0, squad 1, group 2, kras_novice2_h2
team 0, squad 1, group 2, kras_novice2_h4
team 0, squad 1, group 2, kras_novice2_h1
team 0, squad 1, group 2, l01_stalker_kras_bandit_12rpg
team 0, squad 1, group 2, l01_stalker_0025
team 0, squad 1, group 2, l01_stalker_0026
team 0, squad 1, group 2, l01_stalker_0027
team 0, squad 1, group 2, l01_stalker_0028
team 0, squad 1, group 2, l01_stalker_0007
team 0, squad 1, group 2, l01_stalker_0029
team 0, squad 1, group 2, l01_stalker_0030
team 0, squad 1, group 2, l01_stalker_0031
team 0, squad 1, group 2, l01_stalker_0032
team 0, squad 1, group 2, l01_stalker_0033
team 0, squad 1, group 2, l01_stalker_0034
team 0, squad 1, group 2, l01_stalker_0035
team 0, squad 1, group 2, l01_stalker_0036
team 0, squad 1, group 2, l01_stalker_0037
team 0, squad 1, group 2, l01_stalker
team 0, squad 1, group 2, l01_stalker_0000
team 0, squad 1, group 2, l01_stalker_0001
team 0, squad 1, group 2, kras_suhoi
team 0, squad 1, group 2, l01_stalker_0013
team 0, squad 1, group 2, l01_stalker_0021
team 0, squad 1, group 2, l01_stalker_0038
team 0, squad 1, group 2, l01_stalker_0039
team 0, squad 1, group 2, kras_killer_art_dead
team 0, squad 0, group 0, l01_zombie_normal
team 0, squad 0, group 0, l01_zombie_weak
team 0, squad 0, group 0, l01_zombie_strong
team 0, squad 0, group 0, l01_zombie_immortal
team 0, squad 0, group 0, l01_zombie_normal_0000
team 0, squad 0, group 0, l01_zombie_weak_0000
team 0, squad 0, group 0, l01_zombie_strong_0000
team 0, squad 0, group 0, l01_zombie_immortal_0000
team 0, squad 0, group 0, l01_zombie_normal_0001
team 0, squad 0, group 0, l01_zombie_normal_0002
team 0, squad 0, group 0, l01_zombie_normal_0003
team 0, squad 0, group 0, l01_zombie_weak_0001
team 0, squad 0, group 0, l01_zombie_weak_0002
team 0, squad 0, group 0, l01_zombie_strong_0001
team 0, squad 0, group 0, l01_zombie_weak_0003
team 0, squad 0, group 0, l01_zombie_normal_0004
team 0, squad 0, group 0, l01_zombie_weak_0004
team 0, squad 0, group 0, l01_zombie_weak_0005
team 0, squad 0, group 0, l01_zombie_weak_0006
team 0, squad 0, group 0, l01_zombie_weak_0007
team 0, squad 0, group 0, l01_zombie_weak_0008
team 0, squad 0, group 0, l01_zombie_normal_0005
team 0, squad 0, group 0, l01_zombie_weak_0009
